"","scenario","sector","technology","subsector","Units","USREP_region","year","invest","PercentChangeFromCPOL"
"776","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","NewEngland","2035",0.91044264779991,0.360362313959109
"777","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","PacificNorthwest","2020",0.128397266855,0.00683696367457842
"778","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","PacificNorthwest","2025",0.1690139620053,0.00525242433133011
"779","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","PacificNorthwest","2030",0.218276648204,0.00720946371308395
"780","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","PacificNorthwest","2035",0.2706747089591,0.052742383042687
"781","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","RockiesCentral","2020",0.07462405645058,-0.00786411015136335
"782","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","RockiesCentral","2025",0.14578893581943,-0.00238085162764423
"783","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","RockiesCentral","2030",0.22356933404164,0.00812810870982617
"784","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","RockiesCentral","2035",0.31526678064893,0.173764650588644
"785","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","SouthAtlantic","2020",0.240333323387,-0.0010950071474598
"786","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","SouthAtlantic","2025",0.3194331926087,-0.000486724891357926
"787","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","SouthAtlantic","2030",0.4049574652948,-0.00108326020866412
"788","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","SouthAtlantic","2035",0.5147141576789,0.0355324893080817
"789","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","West","2020",0.1488773478874,-0.00700209857965917
"790","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","West","2025",0.2419720754989,-0.00306746042208306
"791","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","West","2030",0.3434843653605,0.008931944453205
"792","Enhanced Ambition","resid heating","electric heat pump","electricity","Billions 1975$","West","2035",0.45553853704922,0.115414388815303
"793","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2020",0.016229748567192,0.000325152557931974
"794","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2025",0.017901540410725,0.000520655878261778
"795","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2030",0.013683622160974,0.00547140069879481
"796","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2035",0.0121299190866352,-0.0312709309392174
"797","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2020",0.29359328327184,0.00987137828663376
"798","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2025",0.32864098135561,0.0114361891997024
"799","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2030",0.247617131854172,0.00982333872948549
"800","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2035",0.215884498159563,-0.0473567295860284
"801","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2020",0.0257455343752,0.000377843498971631
"802","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2025",0.02919042349585,0.000456946862426255
"803","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2030",0.0218289060543982,0.00281421832159179
"804","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2035",0.0193708973133264,-0.0641886586240128
"805","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2020",0.22379274928376,0.00656332991509334
"806","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2025",0.25129616634921,0.00746934261507848
"807","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2030",0.188312259455128,0.00486464546331855
"808","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2035",0.16426326689141,-0.0439826576262848
"809","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2020",0.12064059254897,0.00319698611424668
"810","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2025",0.13585276573115,0.00385437257799293
"811","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2030",0.102394196943488,0.00888632572453685
"812","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2035",0.090087331380922,-0.0343394858609442
"813","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2020",0.22910120045165,0.0118374458245218
"814","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2025",0.25814544778509,0.0145386760830575
"815","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2030",0.196319373099387,0.0217717763935936
"816","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2035",0.172158605502678,-0.0387911554124506
"817","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2020",0.85131811265373,0.00950339257238242
"818","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2025",0.96391776163801,0.0123151133055552
"819","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2030",0.726052360462756,0.000525648053564254
"820","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2035",0.632181125311805,-0.0831853788022905
"821","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2020",0.02212318787466,0.0038170527879906
"822","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2025",0.02435882932184,0.00411197850152289
"823","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2030",0.0184589616876686,0.00567330126963372
"824","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2035",0.0159323754245583,-0.0519709161687841
"825","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2020",0.03927779099202,0.00743513288095543
"826","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2025",0.04384489809046,0.00871552423478605
"827","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2030",0.0331010562645827,0.00856659838781093
"828","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2035",0.0288629096152365,-0.0487368414745079
"829","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2020",0.0421654306205,0.000597683913635683
"830","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2025",0.04758854784595,0.000785656456274264
"831","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2030",0.035607009918379,0.0028920242719388
"832","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2035",0.0314231228835959,-0.0418260899719131
"833","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2020",0.03271962354033,0.0187852121859327
"834","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2025",0.03559843587251,0.0207846683173543
"835","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2030",0.0272918840645011,0.0193301701624267
"836","Enhanced Ambition","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2035",0.0142789099189955,-0.0443328594716937
"837","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2020",0.000838892992386,0.00299792237079344
"838","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2025",0.000983599627318,0.0046977861973394
"839","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2030",0.00085230569028335,0.0375625820109451
"840","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2035",0.000923220378632003,-0.204131715078966
"841","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2020",0.01885041720848,0.0728102130826698
"842","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2025",0.02232982081263,0.0820149969798509
"843","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2030",0.0176936703245897,0.0591002117840271
"844","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2035",0.0159466221529063,-0.277190148550732
"845","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2020",0.0014764419791,0.00271808613568147
"846","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2025",0.00172618735342,0.00326272416468765
"847","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2030",0.00137472681930623,0.0163892481110013
"848","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2035",0.0013398550518175,-0.342322566225343
"849","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2020",0.01343811848987,0.0510805988835343
"850","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2025",0.01582214262134,0.0567252085120291
"851","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2030",0.0122967048702941,0.0286628469189365
"852","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2035",0.0109716627506213,-0.276440815487169
"853","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2020",0.0072002236051,0.0236307778887188
"854","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2025",0.00849781849714,0.0280321090197946
"855","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2030",0.00693849125474858,0.0587918507796887
"856","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2035",0.00651802324276577,-0.215479749390846
"857","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2020",0.01524700776803,0.0834938664433917
"858","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2025",0.01851627218868,0.0994685817140841
"859","Enhanced Ambition","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2030",0.0156195014480864,0.133331599184625
